event_id,configuration_id,generator,report_text,report_characters,report_words
UNSW-OFFICIAL-22460,A0_template,deterministic_template,"Prediction Summary
The detector predicted Fuzzers with confidence 0.5445.

Evidence
- spkts = 16; SHAP=0.045279; supports predicted class.
- ct_srv_dst = 1; SHAP=-0.040604; opposes predicted class.
- sloss = 4; SHAP=0.038848; supports predicted class.
- dbytes = 700; SHAP=0.038775; supports predicted class.
- sbytes = 1576; SHAP=0.033101; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 3.5392, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",794,112
UNSW-OFFICIAL-22782,A0_template,deterministic_template,"Prediction Summary
The detector predicted Generic with confidence 1.0000.

Evidence
- Service = dns; SHAP=0.115128; supports predicted class.
- sbytes = 114; SHAP=0.099406; supports predicted class.
- ct_srv_dst = 29; SHAP=0.076244; supports predicted class.
- An application service is identified; SHAP=0.076196; supports predicted class.
- ct_dst_sport_ltm = 25; SHAP=0.058708; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 6.5000, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",828,109
UNSW-OFFICIAL-25473,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- ct_state_ttl = 0; SHAP=0.140692; supports predicted class.
- sttl = 31; SHAP=0.136562; supports predicted class.
- dttl = 29; SHAP=0.083063; supports predicted class.
- ackdat = 0.000103; SHAP=0.068877; supports predicted class.
- tcprtt = 0.000551; SHAP=0.064210; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",778,106
UNSW-OFFICIAL-29954,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- ct_state_ttl = 0; SHAP=0.124988; supports predicted class.
- sttl = 31; SHAP=0.117000; supports predicted class.
- dttl = 29; SHAP=0.063887; supports predicted class.
- ackdat = 0.000125; SHAP=0.041508; supports predicted class.
- dload = 675621; SHAP=0.039921; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",775,106
UNSW-OFFICIAL-33099,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- ct_state_ttl = 0; SHAP=0.144705; supports predicted class.
- sttl = 31; SHAP=0.135422; supports predicted class.
- dttl = 29; SHAP=0.081329; supports predicted class.
- ackdat = 0.000136; SHAP=0.074681; supports predicted class.
- synack = 0.000563; SHAP=0.057738; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",778,106
UNSW-OFFICIAL-33218,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- sttl = 31; SHAP=0.169588; supports predicted class.
- ct_state_ttl = 0; SHAP=0.118915; supports predicted class.
- dttl = 29; SHAP=0.066788; supports predicted class.
- dmean = 76; SHAP=0.044650; supports predicted class.
- dinpkt = 90.6357; SHAP=0.034376; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",770,106
UNSW-OFFICIAL-34459,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- ct_state_ttl = 0; SHAP=0.130196; supports predicted class.
- sttl = 31; SHAP=0.118262; supports predicted class.
- dttl = 29; SHAP=0.065859; supports predicted class.
- ackdat = 0.000262; SHAP=0.041024; supports predicted class.
- dload = 595276; SHAP=0.039643; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",775,106
UNSW-OFFICIAL-34555,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- sttl = 31; SHAP=0.146169; supports predicted class.
- ct_state_ttl = 0; SHAP=0.120299; supports predicted class.
- dload = 749384; SHAP=0.063112; supports predicted class.
- dttl = 29; SHAP=0.051309; supports predicted class.
- dmean = 76; SHAP=0.041205; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",768,106
UNSW-OFFICIAL-35071,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- ct_state_ttl = 0; SHAP=0.142403; supports predicted class.
- sttl = 31; SHAP=0.129194; supports predicted class.
- dttl = 29; SHAP=0.067321; supports predicted class.
- ackdat = 0.00013; SHAP=0.052941; supports predicted class.
- dload = 1.35926e+06; SHAP=0.048620; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",779,106
UNSW-OFFICIAL-35319,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- ct_state_ttl = 0; SHAP=0.136560; supports predicted class.
- sttl = 31; SHAP=0.117979; supports predicted class.
- dttl = 29; SHAP=0.067265; supports predicted class.
- dload = 1.51373e+07; SHAP=0.045407; supports predicted class.
- ackdat = 0.000122; SHAP=0.043615; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",780,106
UNSW-OFFICIAL-36330,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 0.9933.

Evidence
- ct_state_ttl = 0; SHAP=0.147352; supports predicted class.
- sttl = 31; SHAP=0.123923; supports predicted class.
- dttl = 29; SHAP=0.079683; supports predicted class.
- ackdat = 0.000285; SHAP=0.064658; supports predicted class.
- tcprtt = 0.000903; SHAP=0.047152; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",778,106
UNSW-OFFICIAL-36644,A0_template,deterministic_template,"Prediction Summary
The detector predicted Normal with confidence 1.0000.

Evidence
- sttl = 31; SHAP=0.141677; supports predicted class.
- ct_state_ttl = 0; SHAP=0.121812; supports predicted class.
- dload = 578055; SHAP=0.080135; supports predicted class.
- dttl = 29; SHAP=0.048042; supports predicted class.
- rate = 2676.18; SHAP=0.044215; supports predicted class.

Risk and Policy
The predicted operational stage is Normal. The confidence-weighted risk score is 0.0000, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",772,106
UNSW-OFFICIAL-40504,A0_template,deterministic_template,"Prediction Summary
The detector predicted Analysis with confidence 0.7825.

Evidence
- ct_srv_dst = 3; SHAP=0.061981; supports predicted class.
- sttl = 62; SHAP=0.049511; supports predicted class.
- response_body_len = 213; SHAP=0.045892; supports predicted class.
- ct_dst_src_ltm = 3; SHAP=0.044212; supports predicted class.
- ct_srv_src = 3; SHAP=0.043918; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 2.3474, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",805,109
