event_id,configuration_id,true_label_evaluation_only,predicted_label,classification_correct_evaluation_only,core_structure_pass,strict_structure_pass,headings_exactly_once,heading_order_correct,all_sections_nonempty,extra_title_present,predicted_label_present,confidence_present,uncertainty_present,stage_present,risk_score_present,policy_zone_present,recommended_action_exact,recommended_action_token_coverage,human_review_pass,prediction_contract_pass,feature_name_hits,observed_value_hits,shap_value_hits,direction_hits,feature_name_coverage,observed_value_coverage,shap_value_coverage,direction_coverage,no_shap_sentence_present,evidence_contract_pass,prediction_framing_present,unexpected_true_label_assertion,misclassification_honesty_pass,overclaim_flag,unsupported_risk_language_flag,unsupported_indicator_flag,automatic_unsupported_claim_flag,reached_token_limit,report_words,input_tokens,output_tokens,generation_seconds,report_text,source_file
UNSW-OFFICIAL-7340,A3_constrained_full,Reconnaissance,Backdoor,False,False,False,False,False,False,True,True,True,True,False,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,133,738.0,252.0,9.687158217000617,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.3009** and an uncertainty score of **0.6991**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class)
2. **sbytes = 200** (Supports Predicted Class)
3. **ct_dst_sport_ltm = 2** (Supports Predicted Class)
4. **ct_dst_src_ltm = 6** (Supports Predicted Class)
5. **dpkts = 0** (Supports Predicted Class)

#### Risk and Policy
- **Risk Score:** 2.4074
- **Policy Zone:** Alert
- **Recommended Action:** Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required:** Yes
- **Confidence Threshold:** 0.70
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7367,A3_constrained_full,Shellcode,Fuzzers,False,False,False,False,False,False,True,True,False,False,True,False,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,131,737.0,252.0,9.884349543999631,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.464 and an uncertainty score of 0.536. The predicted stage is ""Exploitation"" with a risk score of 3.017.

#### Evidence
1. **Protocol = udp** (Supports predicted class)
2. **ct_dst_src_ltm = 4** (Supports predicted class)
3. **ct_srv_dst = 4** (Supports predicted class)
4. **ct_src_dport_ltm = 1** (Opposes predicted class)
5. **smean = 156** (Supports predicted class)

#### Risk and Policy
- **Stage:** Exploitation
- **Risk Score:** 3.017
- **Policy Zone:** Alert
- **Recommended Action:** Raise a SOC alert and enrich the event context.

#### Human Review
- **Required:** Yes
- **Confidence Threshold:** 0.7
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
- The report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7394,A3_constrained_full,DoS,DoS,True,False,False,False,False,False,True,True,True,False,False,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,,False,False,False,False,False,125,729.0,232.0,8.420767903999149,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""DoS"" with a confidence of 0.2705 and an uncertainty score of 0.7294. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **Protocol is not UDP** (Supports predicted class)
2. **sbytes = 200** (Supports predicted class)
3. **ct_dst_sport_ltm = 2** (Supports predicted class)
4. **smean = 100** (Supports predicted class)
5. **sloss = 0** (Supports predicted class)

#### Risk and Policy
- **Risk Score:** 1.8938
- **Policy Zone:** Monitor
- **Recommended Action:** Log the event and continue monitoring

#### Human Review
- **Required:** Yes
- **Confidence Threshold:** 0.7
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7562,A3_constrained_full,Exploits,Exploits,True,False,False,False,False,False,True,True,True,False,False,True,True,False,0.1111111111111111,True,False,5,4,0,5,1.0,0.8,0.0,1.0,False,False,True,False,,False,False,False,False,False,133,765.0,250.0,9.353938258000198,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Exploits"" with a confidence of 0.4766 and an uncertainty score of 0.5233. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **smean**: 114 (supports predicted class)
2. **sbytes**: 1144 (supports predicted class)
3. **sload**: 19522.4 (supports predicted class)
4. **service_-**: An application service is identified (supports predicted class)
5. **dinpkt**: 78.2424 (supports predicted class)

#### Risk and Policy
- **Risk Score**: 3.0982
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Recommended Action
- **Human Review**: Required
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: The report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7657,A3_constrained_full,Reconnaissance,Backdoor,False,True,False,True,True,True,True,True,False,False,True,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,163,741.0,299.0,11.44202854300056,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.296** and an uncertainty score of **0.704**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class)
2. **sbytes = 200** (Supports Predicted Class)
3. **ct_dst_sport_ltm = 2** (Supports Predicted Class)
4. **ct_dst_src_ltm = 4** (Supports Predicted Class)
5. **smean = 100** (Supports Predicted Class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.3707
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7727,A3_constrained_full,Shellcode,Fuzzers,False,False,False,False,False,False,True,True,False,False,True,True,True,True,1.0,True,False,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,174,753.0,389.0,14.4411063080006,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.356 and an uncertainty score of 0.644. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **ct_dst_src_ltm**: ct_dst_src_ltm = 1, Observed Value: 1.0, SHAP Value: -0.0456, Direction: Opposes Predicted Class
2. **sbytes**: sbytes = 530, Observed Value: 530.0, SHAP Value: 0.0386, Direction: Supports Predicted Class
3. **smean**: smean = 53, Observed Value: 53.0, SHAP Value: 0.0339, Direction: Supports Predicted Class
4. **ct_srv_dst**: ct_srv_dst = 2, Observed Value: 2.0, SHAP Value: 0.0212, Direction: Supports Predicted Class
5. **ackdat**: ackdat = 0.0262, Observed Value: 0.026218, SHAP Value: 0.0198, Direction: Supports Predicted Class

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 2.3144
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- The report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7796,A3_constrained_full,Reconnaissance,Backdoor,False,True,False,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,138,745.0,264.0,10.215424837999308,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.4046** and an uncertainty score of **0.5954**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: **11** (supports predicted class)
2. **proto_udp**: **0.0** (supports predicted class)
3. **ct_dst_sport_ltm**: **3** (supports predicted class)
4. **sbytes**: **200** (supports predicted class)
5. **ct_dst_src_ltm**: **6** (supports predicted class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.2369
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-7890,A3_constrained_full,Fuzzers,Fuzzers,True,True,False,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,5,5,0,5,1.0,1.0,0.0,1.0,False,False,True,False,,False,False,False,False,False,198,733.0,376.0,14.125734064999053,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.5436 and an uncertainty score of 0.4564. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **ct_dst_src_ltm**: ct_dst_src_ltm = 3, SHAP value = 0.0474, direction = supports predicted class
2. **ct_srv_dst**: ct_srv_dst = 3, SHAP value = 0.0459, direction = supports predicted class
3. **sloss**: sloss = 3, SHAP value = 0.0413, direction = supports predicted class
4. **sbytes**: sbytes = 1592, SHAP value = 0.0356, direction = supports predicted class
5. **spkts**: spkts = 12, SHAP value = 0.0349, direction = supports predicted class

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 3.5332
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.70
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional details such as attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-8100,A3_constrained_full,Shellcode,Shellcode,True,False,False,False,False,False,True,True,True,True,False,False,True,False,1.0,False,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,True,176,731.0,420.0,15.566617975000554,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is ""Shellcode,"" with a confidence of 0.562989236340658 and an uncertainty score of 0.437010763659342. The predicted stage is ""Advanced Intrusion,"" and the risk score is 4.7854.

**Evidence:**
1. **ct_dst_src_ltm**: ct_dst_src_ltm = 1, SHAP value = 0.0651044994592666, direction = supports predicted class
2. **ct_srv_dst**: ct_srv_dst = 1, SHAP value = 0.0383578799664974, direction = supports predicted class
3. **dbytes**: dbytes = 268, SHAP value = 0.0347188524901866, direction = supports predicted class
4. **dpkts**: dpkts = 6, SHAP value = 0.0325308926403522, direction = supports predicted class
5. **dmean**: dmean = 45, SHAP value = 0.030333187431097, direction = supports predicted class

**Risk and Policy:**
The recommended action is to raise a SOC alert and enrich the event context. The human review is required with a confidence threshold of 0.7.

**Recommended Action:**
- **Raise a SOC alert** for potential shellcode activity.
- **Enrich the event context** with additional details such as the observed values and SHAP values for each feature.

**Human Review:**
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
UNSW-OFFICIAL-8207,A3_constrained_full,Reconnaissance,Backdoor,False,False,False,False,False,False,True,True,False,False,True,True,True,False,1.0,True,False,5,5,1,5,1.0,1.0,0.2,1.0,False,False,True,False,True,False,False,False,False,False,171,723.0,366.0,13.645372450999275,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.441** and an uncertainty score of **0.559**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Observed Value: 0.0, SHAP Value: 0.0246, Direction: Supports Predicted Class)
2. **sttl = 254** (Observed Value: 254.0, SHAP Value: 0.0169, Direction: Supports Predicted Class)
3. **Protocol = SCTP** (Observed Value: 1.0, SHAP Value: 0.0151, Direction: Supports Predicted Class)
4. **dmean = 220** (Observed Value: 220.0, SHAP Value: 0.0144, Direction: Supports Predicted Class)
5. **sbytes = 536** (Observed Value: 536.0, SHAP Value: 0.0138, Direction: Supports Predicted Class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.5285
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/full_generation/A3_constrained_full/A3_constrained_full_raw_reports.csv
